"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.589029417E0,3.514657593E1,-3.658752823E1,-1.328701782E1
4.609069417E0,3.535334778E1,-3.578649521E1,-1.443457031E1
4.629109417E0,3.559598541E1,-3.533037186E1,-1.503753662E1
4.649149417E0,3.558119965E1,-3.512919998E1,-1.572195435E1
4.669189417E0,3.547139740E1,-3.460501480E1,-1.648348999E1
4.689229417E0,3.563609314E1,-3.430082321E1,-1.754324341E1
4.709269417E0,3.545679474E1,-3.391793442E1,-1.857800293E1
4.729309417E0,3.541127777E1,-3.345792770E1,-1.948934937E1
4.749349417E0,3.495956421E1,-3.341870499E1,-2.040725708E1
4.769389417E0,3.438196564E1,-3.325735855E1,-2.164379883E1
4.789429417E0,3.336855316E1,-3.339287949E1,-2.260424805E1
4.809469417E0,3.277138519E1,-3.363376236E1,-2.395574951E1
4.829509418E0,3.160100555E1,-3.369051743E1,-2.442700195E1
4.849550417E0,3.023510742E1,-3.453147507E1,-2.473727417E1
4.869590417E0,2.889339447E1,-3.559303665E1,-2.549450684E1
4.889630417E0,2.756678772E1,-3.618186569E1,-2.586410522E1
4.909670417E0,2.619828796E1,-3.668197250E1,-2.655267334E1
4.929710417E0,2.524302673E1,-3.721373367E1,-2.629980469E1
4.949750417E0,2.421083069E1,-3.783018875E1,-2.680187988E1
4.969790417E0,2.320761108E1,-3.805429459E1,-2.692321777E1
4.989830418E0,2.207839966E1,-3.871677780E1,-2.715789795E1
5.009870417E0,2.158654785E1,-3.900126266E1,-2.768676758E1
5.029910417E0,2.105426025E1,-3.927672195E1,-2.716763306E1
5.049950417E0,2.063125610E1,-3.943238449E1,-2.682806396E1
5.069990417E0,2.065853882E1,-3.997741318E1,-2.677078247E1
5.090030417E0,2.061390686E1,-4.014386368E1,-2.643710327E1
5.110070417E0,2.028263855E1,-4.039812851E1,-2.580609131E1
5.130110417E0,2.034184265E1,-4.071499252E1,-2.544903564E1
5.150150417E0,2.002716064E1,-4.093735886E1,-2.508004761E1
5.170190417E0,1.969293213E1,-4.135881424E1,-2.462643433E1
5.190230417E0,1.973040771E1,-4.124623489E1,-2.430264282E1
5.210270417E0,1.913887024E1,-4.164448929E1,-2.439599609E1
5.230310417E0,1.921089172E1,-4.196303940E1,-2.419509888E1
5.250350417E0,1.968794250E1,-4.197142410E1,-2.345248413E1
5.270390417E0,1.966371155E1,-4.209894943E1,-2.377365112E1
5.290430417E0,1.979316711E1,-4.199457169E1,-2.373498535E1
5.310471417E0,1.973278809E1,-4.184805679E1,-2.336343384E1
5.330511417E0,1.970747375E1,-4.150347519E1,-2.374975586E1
5.350551417E0,2.002558899E1,-4.133771133E1,-2.358724976E1
5.370591417E0,2.050378418E1,-4.105866623E1,-2.346343994E1
5.390631417E0,2.121577454E1,-4.080556107E1,-2.340640259E1
5.410671417E0,2.211001587E1,-4.026453018E1,-2.343704224E1
5.430711417E0,2.281478882E1,-4.003726578E1,-2.272042847E1
5.450751417E0,2.328746033E1,-3.993706131E1,-2.254284668E1
5.470791417E0,2.418055725E1,-3.988061905E1,-2.223388672E1
5.490831417E0,2.476864624E1,-3.962326431E1,-2.186212158E1
5.510871417E0,2.528950500E1,-3.917930222E1,-2.157156372E1
5.530911417E0,2.562545776E1,-3.956888199E1,-2.145379639E1
5.550951418E0,2.562284851E1,-3.950143051E1,-2.177444458E1
