"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.123721048E2,3.211649419E1,1.189519192E2,1.861638493E1,9.471508226E-1,2.302883835E2,4.845381930E0,4.845381930E0
2.133721108E2,3.211648608E1,1.189519090E2,1.835209440E1,9.677020951E-1,2.346156032E2,4.848306136E0,4.848306136E0
2.143721163E2,3.211646977E1,1.189518909E2,1.827626162E1,1.367449529E0,2.345614785E2,4.853131394E0,4.853131394E0
2.153721216E2,3.211646285E1,1.189518818E2,1.805153608E1,1.083163836E0,2.375267661E2,4.860897933E0,4.860897933E0
2.163721294E2,3.211645250E1,1.189518691E2,1.793569521E1,9.568512228E-1,2.414157646E2,4.862329804E0,4.862329804E0
2.173721333E2,3.211643943E1,1.189518544E2,1.752587415E1,1.037627810E0,2.390034881E2,4.858735260E0,4.858735260E0
2.183721410E2,3.211643021E1,1.189518434E2,1.745037458E1,1.001622238E0,2.397872197E2,4.855485212E0,4.855485212E0
2.193721435E2,3.211641694E1,1.189518314E2,1.733932590E1,1.148823117E0,2.360219931E2,4.836533358E0,4.836533358E0
2.203721493E2,3.211640396E1,1.189518227E2,1.757699444E1,1.176515134E0,2.337901274E2,4.831590130E0,4.831590130E0
2.213721553E2,3.211638633E1,1.189518183E2,1.763838028E1,1.148313382E0,2.255339879E2,4.829648729E0,4.829648729E0
2.223721607E2,3.211637285E1,1.189518087E2,1.768581770E1,1.119136129E0,2.246287321E2,4.830116363E0,4.830116363E0
2.233721670E2,3.211636181E1,1.189518027E2,1.788337258E1,1.014116759E0,2.209197632E2,4.830408610E0,4.830408610E0
2.243721719E2,3.211635396E1,1.189517870E2,1.763004851E1,9.718569726E-1,2.314215473E2,4.832346203E0,4.832346203E0
2.253721771E2,3.211633913E1,1.189517714E2,1.765804864E1,1.139362013E0,2.281408202E2,4.832518493E0,4.832518493E0
2.263721839E2,3.211632559E1,1.189517629E2,1.728231120E1,1.068011502E0,2.253913279E2,4.827871807E0,4.827871807E0
2.273721892E2,3.211630928E1,1.189517529E2,1.733941784E1,1.163117833E0,2.239978161E2,4.824453921E0,4.824453921E0
2.283721951E2,3.211629797E1,1.189517494E2,1.647084894E1,9.501628014E-1,2.183884194E2,4.821503343E0,4.821503343E0
2.293722006E2,3.211628232E1,1.189517415E2,1.619004944E1,1.092618433E0,2.140642905E2,4.821447247E0,4.821447247E0
2.303722073E2,3.211627383E1,1.189517338E2,1.704565590E1,8.514366331E-1,2.228230636E2,4.818999097E0,4.818999097E0
2.313722131E2,3.211626009E1,1.189517231E2,1.719786085E1,9.813673475E-1,2.286871644E2,4.814996549E0,4.814996549E0
2.323722186E2,3.211624332E1,1.189517086E2,1.711137780E1,1.221084694E0,2.304495114E2,4.807399029E0,4.807399029E0
2.333722266E2,3.211623304E1,1.189517010E2,1.678948354E1,1.048427616E0,2.322202112E2,4.799581632E0,4.799581632E0
2.343722304E2,3.211622517E1,1.189516927E2,1.697317539E1,9.659213680E-1,2.358638865E2,4.793770992E0,4.793770992E0
2.353722354E2,3.211622110E1,1.189516900E2,1.660130605E1,6.257396997E-1,2.319926685E2,4.793424321E0,4.793424321E0
2.363722419E2,3.211621261E1,1.189516736E2,1.675984805E1,1.011620401E0,2.361949499E2,4.793475129E0,4.793475129E0
2.373722475E2,3.211620139E1,1.189516590E2,1.613989712E1,1.255328373E0,2.344227878E2,4.793174402E0,4.793174402E0
2.383722534E2,3.211619734E1,1.189516489E2,1.562396628E1,1.053283191E0,2.400190208E2,4.792795342E0,4.792795342E0
2.393722584E2,3.211618742E1,1.189516351E2,1.623329703E1,1.225347281E0,2.369513528E2,4.791023039E0,4.791023039E0
2.403722638E2,3.211618152E1,1.189516258E2,1.594184816E1,1.050394179E0,2.358944493E2,4.793333762E0,4.793333762E0
2.413722702E2,3.211617300E1,1.189516162E2,1.630020287E1,1.022151209E0,2.304854588E2,4.799222449E0,4.799222449E0
2.423722764E2,3.211616521E1,1.189516077E2,1.616713692E1,1.004971645E0,2.271353305E2,4.798711652E0,4.798711652E0
2.433722821E2,3.211615735E1,1.189516033E2,1.627675055E1,8.716258289E-1,2.194150746E2,4.799352623E0,4.799352623E0
2.443722873E2,3.211615582E1,1.189515914E2,1.652005205E1,7.751280625E-1,2.360453537E2,4.799544625E0,4.799544625E0
2.453722932E2,3.211615203E1,1.189515877E2,1.693877721E1,6.951909050E-1,2.285200971E2,4.785590556E0,4.785590556E0
2.463722999E2,3.211614384E1,1.189515761E2,1.710149218E1,1.013537768E0,2.313351718E2,4.785071973E0,4.785071973E0
2.473723048E2,3.211613884E1,1.189515658E2,1.700505768E1,9.652005292E-1,2.357345721E2,4.785217489E0,4.785217489E0
2.483723108E2,3.211612998E1,1.189515542E2,1.723160635E1,1.072224675E0,2.342539285E2,4.788831850E0,4.788831850E0
2.493723171E2,3.211612098E1,1.189515460E2,1.665572626E1,1.001242714E0,2.319416251E2,4.789245247E0,4.789245247E0
2.503723224E2,3.211611901E1,1.189515383E2,1.707831626E1,7.191251630E-1,2.444454792E2,4.793878510E0,4.793878510E0
2.513723288E2,3.211609883E1,1.189515183E2,1.560299025E1,1.110949968E0,2.368390152E2,4.791137485E0,4.791137485E0
2.523723347E2,3.211608946E1,1.189515038E2,1.684285374E1,1.028477095E0,2.363248458E2,4.790307240E0,4.790307240E0
2.533723406E2,3.211607773E1,1.189515026E2,1.480539686E1,7.284231391E-1,2.298493432E2,4.786664055E0,4.786664055E0
2.543723456E2,3.211605834E1,1.189514872E2,1.577978205E1,9.788115647E-1,2.254814825E2,4.777624965E0,4.777624965E0
2.553723526E2,3.211604659E1,1.189514706E2,1.743926619E1,1.211544636E0,2.312612720E2,4.793296753E0,4.793296753E0
2.563723584E2,3.211603694E1,1.189514545E2,1.629073162E1,1.408728824E0,2.374130359E2,4.795294647E0,4.795294647E0
2.573723640E2,3.211603052E1,1.189514478E2,1.635639581E1,1.030943516E0,2.378666258E2,4.801818367E0,4.801818367E0
2.583720988E2,3.211601846E1,1.189514421E2,1.614266623E1,9.186798039E-1,2.250060418E2,4.813709980E0,4.813709980E0
2.593721018E2,3.211601194E1,1.189514334E2,1.664845445E1,1.001111346E0,2.268109320E2,4.832622037E0,4.832622037E0
2.603720925E2,3.211600852E1,1.189514190E2,1.672144266E1,1.070821367E0,2.411837708E2,4.845640637E0,4.845640637E0
