"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.129217916E0,-4.019291840E0,-1.004531067E1,1.832788696E0
5.149256917E0,-2.841990051E0,-7.654183044E0,2.902464294E0
5.169295916E0,-1.735191650E0,-6.823410645E0,2.774330750E0
5.189334917E0,-1.784289551E0,-7.599097595E0,2.530038757E0
5.209373916E0,-7.006929016E-1,-9.708211670E0,2.643951874E0
5.229412916E0,-8.861572266E-2,-1.179427368E1,2.179767151E0
5.249451917E0,-8.393046570E-1,-1.277293854E1,1.476679230E0
5.269490916E0,-1.000818787E0,-1.315254913E1,-3.073109436E-1
5.289529917E0,-1.841770020E0,-1.145433060E1,-1.114432526E0
5.309568916E0,-1.536405029E0,-8.030799866E0,-9.514215088E-1
5.329607917E0,-6.511459351E-1,-6.912774811E0,-2.947370911E-1
5.349646917E0,-6.500981140E-1,-6.685846710E0,-2.468367004E-1
5.369685916E0,-6.860234070E-1,-5.140909424E0,-1.637444916E0
5.389724917E0,-2.058369598E0,-6.282734985E0,-5.280868378E0
5.409763916E0,-2.048190765E0,-6.036197662E0,-3.319646759E0
5.429802917E0,-1.321002960E0,-4.165088654E0,-3.065325623E0
5.449841917E0,-8.385562134E-1,-3.088826752E0,-2.469265137E0
5.469880916E0,-1.193318481E0,-4.390220490E0,-1.467099152E0
5.489919917E0,-1.656455383E0,-6.265071716E0,-1.666783905E0
5.509958916E0,-2.572550354E0,-7.960146790E0,-2.906206512E0
5.529997917E0,-3.716321869E0,-9.423952789E0,-4.698279877E0
5.550036917E0,-3.710184631E0,-1.006581802E1,-6.450985107E0
5.570075916E0,-3.562591553E0,-1.176852722E1,-6.267317047E0
5.590114917E0,-4.299509125E0,-1.394455215E1,-6.400989075E0
5.610153916E0,-5.611381073E0,-1.402134247E1,-6.351741486E0
5.630193916E0,-6.000721436E0,-1.217118988E1,-6.005960541E0
5.650231916E0,-4.688999176E0,-1.161958694E1,-4.671635284E0
5.670270916E0,-2.794389038E0,-1.038959473E1,-1.658101959E0
5.690310917E0,-3.281176758E-1,-8.644523621E0,1.228944397E0
5.710349916E0,9.509724426E-1,-9.220525818E0,1.531165924E0
5.730388916E0,4.355941772E-1,-1.077818665E1,8.357121277E-1
5.750427917E0,-1.579365692E0,-1.113773895E1,5.526507568E-1
5.770465917E0,-2.913391571E0,-1.244137802E1,2.052232361E-1
5.790505917E0,-3.165317688E0,-1.394754593E1,-6.283932495E-1
5.810544916E0,-3.607498169E0,-1.364337845E1,-5.303471375E-1
5.830583917E0,-3.779041443E0,-1.069301376E1,-6.828799438E-1
5.850620333E0,-2.042801971E0,-8.289461975E0,-1.624122620E0
5.870659334E0,-8.764274597E-1,-6.919810181E0,-2.736010437E0
5.890698333E0,-1.013242950E0,-5.660478973E0,-2.716401215E0
5.910736334E0,-1.290017395E0,-5.652246094E0,-1.287472687E0
5.930776333E0,-1.684447174E0,-5.353766785E0,-7.806266785E-1
5.950815333E0,-1.688488770E0,-4.763544159E0,-3.408412170E-1
5.970854334E0,-1.811383209E0,-4.698878632E0,-4.477189636E-1
5.990893333E0,-2.057172089E0,-5.776787109E0,-1.022972717E0
6.010932333E0,-2.436034241E0,-7.413633270E0,-1.823657684E0
6.030971333E0,-2.617456970E0,-8.249794464E0,-2.256407776E0
6.051010333E0,-2.728226624E0,-9.575737152E0,-2.084565125E0
