"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.646613667E0,2.726615906E1,2.849884415E1,-1.169250488E1
7.666652666E0,2.757160950E1,2.834951401E1,-1.108609009E1
7.686691667E0,2.822935486E1,2.842051315E1,-1.027056885E1
7.706730667E0,2.852347565E1,2.832290649E1,-9.723175049E0
7.726769666E0,2.924602509E1,2.837958527E1,-9.159576416E0
7.746808667E0,2.945733643E1,2.855518723E1,-8.600067139E0
7.766847666E0,2.968254089E1,2.841589737E1,-8.159454346E0
7.786886667E0,2.930819702E1,2.855329514E1,-7.927612305E0
7.806925667E0,2.905783081E1,2.867412949E1,-8.100189209E0
7.826964666E0,2.878270721E1,2.904184723E1,-8.694305420E0
7.847003416E0,2.865731812E1,2.926679230E1,-8.806152344E0
7.867042417E0,2.896044159E1,2.943209076E1,-8.135437012E0
7.887081416E0,2.879128265E1,2.927354050E1,-7.579559326E0
7.907120417E0,2.883321381E1,2.956627274E1,-7.396789551E0
7.927159416E0,2.860646057E1,2.950568390E1,-7.568542480E0
7.947198416E0,2.854225922E1,2.961797333E1,-7.295349121E0
7.967237417E0,2.857787323E1,2.928616333E1,-7.578857422E0
7.987276416E0,2.869492340E1,2.948123550E1,-8.101776123E0
8.007315417E0,2.821589661E1,2.896390152E1,-9.682220459E0
8.027354416E0,2.806549072E1,2.826233673E1,-1.040188599E1
8.047393417E0,2.793070984E1,2.835582352E1,-1.097277832E1
8.067432417E0,2.786403656E1,2.817749786E1,-1.229507446E1
8.087471416E0,2.786418152E1,2.803713608E1,-1.284115601E1
8.107510417E0,2.729704285E1,2.787598038E1,-1.305047607E1
8.127549416E0,2.742953491E1,2.783869553E1,-1.296423340E1
8.147588417E0,2.723786926E1,2.818384171E1,-1.349514771E1
8.167627417E0,2.723567200E1,2.849370575E1,-1.402810669E1
8.187666416E0,2.678741455E1,2.853078842E1,-1.355624390E1
8.207705417E0,2.655567932E1,2.876261139E1,-1.369403076E1
8.227744416E0,2.600807190E1,2.932144928E1,-1.367413330E1
8.247783417E0,2.565266418E1,2.950044250E1,-1.374386597E1
8.267822416E0,2.553034973E1,3.008122253E1,-1.294033813E1
