"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.315833916E0,-5.485489716E-1,6.749375246E-1,-5.627067983E-2
7.335873916E0,-4.323821555E-1,8.487318304E-1,3.595628321E-2
7.355913917E0,-3.079368880E-1,8.504986397E-1,-1.654586613E-2
7.375952916E0,6.550708786E-4,9.214409338E-1,4.226098502E-1
7.395992916E0,3.208928927E-1,9.634713046E-1,1.047152123E0
7.416032916E0,4.655071438E-1,5.823917422E-1,1.363434450E0
7.436072916E0,6.480978546E-1,4.339724520E-1,1.134066306E0
7.456111916E0,7.879608411E-1,2.177633210E-1,1.052801703E0
7.476151916E0,1.201850008E0,-6.931435615E-2,1.531120316E0
7.496191916E0,1.642205426E0,-2.482039256E-1,2.346191772E0
7.516231916E0,9.560584239E-1,-8.450032072E-1,2.084489695E0
7.536270916E0,1.571239305E-1,-1.369612326E0,1.771238565E0
7.556310916E0,-1.377939674E-1,-1.438973606E0,1.430171061E0
7.576350916E0,2.475242234E-1,-9.978562217E-1,9.135566944E-1
7.596390916E0,4.726134843E-1,-9.331157769E-1,7.749899626E-3
7.616429917E0,6.789474721E-1,-7.090393634E-1,-6.828559703E-1
7.636469916E0,8.029183111E-1,-6.580261344E-1,-7.589908111E-1
7.656509916E0,6.322077537E-1,-7.087885910E-1,-7.537990683E-1
7.676549916E0,4.569367336E-1,-8.536982361E-1,-8.323201579E-1
7.696588917E0,4.109785322E-1,-7.964447855E-1,-8.896661407E-1
7.716628917E0,2.565542978E-1,-5.871220665E-1,-8.029934478E-1
7.736669458E0,2.132277454E-1,-3.142545853E-1,-1.035851794E0
7.756709458E0,2.928547627E-1,-1.027671540E-1,-1.309558205E0
