"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.708064400E1,7.644602966E-1,-1.043330383E-1,7.143145752E0
3.710058100E1,1.529669037E0,1.549278259E-1,7.510631561E0
3.712051800E1,1.652862854E0,3.903881836E-1,7.278164978E0
3.714045400E1,1.721120911E0,5.225633240E-1,6.586453400E0
3.716039100E1,1.701511688E0,7.571255493E-1,6.671925659E0
3.718032700E1,1.628313904E0,7.569758606E-1,6.923253021E0
3.720026400E1,1.478625183E0,6.224057007E-1,7.298223267E0
3.722020000E1,1.513502655E0,5.450166321E-1,8.673862610E0
3.724013700E1,1.760339355E0,4.885839844E-1,9.791139221E0
3.726007400E1,1.788480835E0,5.924679565E-1,1.090976303E1
3.728001000E1,1.527274017E0,9.389973450E-1,1.130928223E1
3.729994700E1,1.793570251E0,1.151555328E0,1.103235809E1
3.731988300E1,2.661465454E0,9.806108093E-1,1.073283096E1
3.733982000E1,3.273542633E0,3.347039795E-1,1.192959229E1
3.735975600E1,4.068389740E0,-1.317260742E0,1.337528595E1
3.737969300E1,3.945495300E0,-2.270328827E0,1.426937668E1
3.739962900E1,2.934347992E0,-2.860850830E0,1.387779099E1
3.741956633E1,1.778451691E0,-3.195704498E0,1.237506592E1
3.743950333E1,1.309626617E0,-2.903661804E0,1.136227203E1
3.745943933E1,1.520987091E0,-2.306254120E0,1.017299515E1
3.747937633E1,1.584305420E0,-1.412462769E0,9.190438385E0
3.749931233E1,1.298399963E0,-5.939648438E-1,8.034991150E0
3.751924933E1,1.363065491E0,-3.776646423E-1,6.839277649E0
3.753918533E1,6.268963623E-1,5.459147644E-1,5.369933167E0
3.755912233E1,4.191284180E-3,8.560697937E-1,4.674778748E0
3.757905933E1,1.721420288E-2,6.280938721E-1,5.012027435E0
3.759899533E1,-3.354524231E-1,1.184636536E0,7.010671234E0
3.761893233E1,-6.083349609E-1,1.346899109E0,8.390501862E0
3.763886833E1,-2.088157654E-1,1.490600281E0,8.583450623E0
3.765880533E1,-5.583389282E-1,2.030976563E0,8.910370789E0
3.767874133E1,-9.250762939E-1,2.032623138E0,9.905351715E0
3.769867833E1,-9.565109253E-1,2.185006256E0,1.135299133E1
3.771861533E1,-7.348219299E-1,2.400707703E0,1.196761322E1
3.773855133E1,-3.686833191E-1,2.655926971E0,1.207733505E1
3.775848833E1,3.221301270E-1,2.657872925E0,1.201341797E1
3.777842433E1,1.436263275E0,2.038760376E0,1.405113052E1
3.779836133E1,2.074535980E0,2.201921082E-1,1.605082214E1
3.781829733E1,1.664239197E0,-1.480421448E0,1.560699509E1
3.783823433E1,4.138893127E-1,-1.866318970E0,1.314207092E1
