"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.202330471E1,7.109615479E0,-1.216969299E0,-2.164947968E0
3.204324271E1,7.074887695E0,-2.270777893E-1,-4.432283020E-1
3.206318071E1,7.110663300E0,3.429368591E-1,9.517208862E-1
3.208311771E1,7.072941742E0,1.031504974E0,2.608176270E0
3.210305571E1,6.624624023E0,1.494342499E0,3.393742676E0
3.212299371E1,5.999673615E0,1.894759827E0,3.832180939E0
3.214293071E1,6.144721985E0,1.853894806E0,4.662504272E0
3.216286871E1,7.418572998E0,1.147214355E0,4.985831909E0
3.218280671E1,8.408913574E0,3.433859253E-1,4.611310730E0
3.220274371E1,8.259524231E0,-4.686753845E-1,4.159999237E0
3.222268171E1,8.361312561E0,-1.146914978E0,3.149600372E0
3.224261971E1,8.906628571E0,-1.705702972E0,2.581681366E0
3.226255671E1,8.804091797E0,-1.812131653E0,2.179467773E0
3.228249471E1,9.102720795E0,-2.029329987E0,2.634671173E0
3.230243271E1,9.289232941E0,-1.953437805E0,3.769012299E0
3.232236971E1,8.693172455E0,-1.325194244E0,4.843627625E0
3.234230771E1,8.138725433E0,-5.698649597E-1,5.581293640E0
3.236224571E1,9.096284180E0,4.267625427E-1,5.792354736E0
3.238218271E1,1.155342453E1,1.161285095E0,5.928571472E0
3.240212071E1,1.282532959E1,1.759890289E0,4.193379822E0
3.242205871E1,1.331885330E1,1.529818726E0,6.415658569E-1
3.244199571E1,1.477622269E1,3.878434753E-1,-2.774031372E0
3.246193371E1,1.812445999E1,-1.588496704E0,-6.248905334E0
3.248187171E1,1.252655090E1,-1.628463593E0,-1.044003983E1
3.250180871E1,1.277413605E1,-1.612297211E0,-1.216190918E1
3.252174671E1,9.275611267E0,6.484515381E-1,-6.347849579E0
3.254168471E1,7.474406891E0,1.777553558E0,-1.713187408E0
3.256162171E1,6.578370209E0,1.575773163E0,1.021326141E0
3.258155971E1,6.450835419E0,4.435276794E-1,2.868934021E0
3.260149771E1,6.618486786E0,-1.875599670E-1,4.269571381E0
3.262143471E1,5.683680725E0,8.532257080E-2,5.196743317E0
3.264137271E1,5.385800171E0,4.119433594E-1,4.902904358E0
3.266131071E1,6.336922302E0,1.859133911E-1,2.884651337E0
3.268124771E1,7.050937500E0,5.337899780E-1,2.033970337E0
3.270118571E1,7.857160950E0,1.385818176E0,2.251468048E0
3.272112371E1,8.496631165E0,2.364782410E0,2.568808136E0
3.274106071E1,8.715176697E0,3.242856445E0,2.673889618E0
3.276099871E1,8.826395416E0,3.766018524E0,3.164718933E0
3.278093671E1,8.374784546E0,3.971541138E0,3.968846741E0
3.280087371E1,8.196804657E0,4.215683441E0,4.339925079E0
3.282081171E1,8.293353882E0,4.653522949E0,4.529880066E0
3.284074971E1,8.206833801E0,5.100942535E0,4.666396179E0
3.286068671E1,7.679031372E0,4.912035370E0,5.022954712E0
3.288062471E1,7.806416473E0,4.393064575E0,5.057981873E0
3.290056271E1,9.476343842E0,3.699706421E0,4.967569885E0
3.292049913E1,1.126452530E1,3.063978424E0,4.160148926E0
3.294043713E1,1.211296097E1,1.511107635E0,3.050656128E0
3.296037513E1,1.346494949E1,-5.960604858E-1,2.812501373E0
3.298031213E1,1.593002335E1,-2.799328766E0,1.739233246E0
3.300025012E1,1.762614624E1,-4.955295410E0,-9.208850098E-1
3.302018812E1,1.627924713E1,-6.489305420E0,-6.784042511E0
3.304012512E1,1.247595612E1,-5.110073547E0,-8.606652374E0
3.306006312E1,9.197024689E0,-4.180656281E0,-7.235354004E0
3.308000112E1,6.605014801E0,-2.098037109E0,-3.690425720E0
3.309993813E1,6.340963898E0,-7.824229431E-1,-1.102607117E0
3.311987613E1,6.819818115E0,-5.643264771E-2,6.453080750E-1
3.313981413E1,7.282505951E0,4.810995483E-1,2.327060852E0
3.315975113E1,7.097341003E0,9.910890198E-1,3.589984589E0
3.317968913E1,6.380332031E0,1.394949188E0,4.103267212E0
3.319962713E1,5.844745789E0,1.709894257E0,5.018164673E0
3.321956413E1,7.070696411E0,1.394799500E0,5.030738525E0
3.323950212E1,8.162975006E0,6.104306030E-1,4.043840790E0
3.325944012E1,8.871751099E0,-9.475296021E-2,3.130889282E0
3.327937712E1,8.912765808E0,-5.966592407E-1,2.771786041E0
3.329931512E1,8.954229584E0,-7.592211914E-1,2.559377747E0
3.331925312E1,8.696315918E0,-5.631289673E-1,2.616109772E0
3.333919012E1,9.007668457E0,-4.379891968E-1,3.607198792E0
3.335912813E1,9.209598541E0,-3.215313721E-1,4.539011078E0
3.337906613E1,8.987011414E0,6.526428223E-2,5.359005890E0
3.339900313E1,8.579109650E0,5.746549988E-1,5.897436218E0
3.341894113E1,9.308542786E0,1.175804901E0,6.124663696E0
3.343887913E1,1.122605530E1,1.269210663E0,6.097420349E0
3.345881613E1,1.221699463E1,1.063238983E0,4.381987610E0
3.347875412E1,1.214813782E1,1.692979431E-1,1.188977509E0
3.349869212E1,1.337004684E1,-1.190025330E0,-1.413211212E0
3.351862912E1,1.615680176E1,-3.258124695E0,-4.381388855E0
3.353856712E1,1.394425278E1,-4.656217346E0,-8.549620972E0
3.355850512E1,1.145567780E1,-3.629502411E0,-1.160761185E1
3.357844212E1,7.981402588E0,-1.784588928E0,-8.661588135E0
3.359838013E1,7.355254669E0,5.932164001E-1,-3.929478607E0
3.361831813E1,6.203699341E0,1.161434784E0,-6.643185425E-1
3.363825513E1,6.329138489E0,8.562194824E-1,1.470392303E0
3.365819313E1,6.698270874E0,-2.610571289E-1,3.358865204E0
3.367813113E1,6.644682312E0,-6.815327454E-1,4.763544159E0
3.369806813E1,5.645959167E0,2.604583740E-2,6.675218811E0
3.371800612E1,6.172414398E0,3.879931641E-1,5.015170898E0
3.373794412E1,7.336693268E0,4.978646851E-1,3.197201385E0
3.375788112E1,8.022716675E0,1.373543701E0,2.379152527E0
3.377781912E1,8.950487366E0,2.505040741E0,2.565664673E0
3.379775712E1,9.376501465E0,3.472179565E0,2.451751556E0
3.381769412E1,9.178912354E0,3.848796387E0,2.674039307E0
3.383763213E1,8.500672760E0,3.632346497E0,3.232827301E0
3.385757013E1,7.906558228E0,3.592229919E0,3.402274933E0
3.387750713E1,7.847580872E0,3.632346497E0,3.766766968E0
3.389744513E1,8.134683838E0,3.791914673E0,4.007316742E0
