"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.243912625E0,-2.532183528E-1,5.535950065E-1,-1.007350564E0
4.263952625E0,4.994831085E-1,3.795617819E-1,-8.331478238E-1
4.283992626E0,1.070002675E0,1.728281379E-1,-5.013512969E-1
4.304032626E0,1.009757400E0,2.268159389E-1,-2.720944881E-1
4.324072625E0,5.399161577E-1,1.755314022E-1,-1.147485152E-1
4.344112625E0,-4.444942996E-2,-3.092092648E-2,-6.249018386E-2
4.364152625E0,-3.775665164E-1,-3.145639598E-1,-8.456784487E-2
4.384193625E0,-5.244186521E-1,-4.139318466E-1,-5.127967149E-2
4.404233625E0,-5.185518265E-1,-3.226039112E-1,-3.539197892E-2
4.424273625E0,-3.804255128E-1,-1.522402018E-1,-1.094944254E-1
4.444313626E0,-1.646212190E-1,-7.658550888E-2,-2.011884749E-1
4.464353626E0,7.660058886E-2,-1.171023697E-1,-2.172744572E-1
4.484393626E0,1.891527623E-1,-1.690957099E-1,-1.861237735E-1
4.504433625E0,1.288461089E-1,-1.470396668E-1,-1.284695417E-1
4.524474625E0,2.655460835E-1,-1.057281643E-1,-3.736906499E-2
4.544514625E0,5.804024339E-1,-9.912217967E-3,-4.536516033E-3
4.564554625E0,8.253042698E-1,2.163036913E-2,-4.302244261E-2
4.584594625E0,7.633660436E-1,-6.232398748E-2,-1.171946451E-1
4.604634626E0,3.407971561E-1,-8.263988793E-2,-1.250917166E-1
4.624674626E0,-1.615985036E-1,-9.819914401E-2,-4.516187310E-2
4.644714626E0,-4.585470557E-1,-1.919649839E-1,5.445721745E-2
4.664754625E0,-5.905160308E-1,-1.400916725E-1,1.010114178E-1
4.684795626E0,-5.990850925E-1,1.180568431E-2,5.860072747E-2
4.704835625E0,-5.761293173E-1,1.188145280E-1,-3.031548671E-2
4.724875625E0,-4.389258325E-1,9.381247312E-2,-1.645917818E-2
4.744915625E0,-4.116175473E-1,1.564332992E-1,2.617228404E-2
4.764955626E0,-4.883068204E-1,2.625372410E-1,3.233783692E-2
4.784995626E0,-3.457022011E-1,2.554280162E-1,3.660340793E-3
4.805035626E0,4.628992453E-2,8.528883755E-2,-1.473893784E-2
4.825076626E0,6.434982419E-1,-7.708499581E-2,-5.249519646E-2
4.845116626E0,1.070234179E0,1.165464986E-2,1.195707265E-2
4.865156625E0,1.010167956E0,3.415594995E-1,1.638148278E-1
4.885196625E0,6.684529781E-1,4.609549344E-1,3.306647837E-1
4.905236625E0,1.706345826E-1,2.571492791E-1,4.964831769E-1
4.925276792E0,-4.073389471E-1,-3.194665164E-2,5.996413827E-1
4.945316792E0,-9.031213522E-1,-2.139493525E-1,5.838238597E-1
4.965357793E0,-1.054849505E0,-1.750254631E-1,4.651091099E-1
4.985397792E0,-8.094530106E-1,-1.084062159E-1,3.715423942E-1
5.005437792E0,-4.095692039E-1,-8.378514647E-2,3.415920138E-1
5.025477792E0,-2.549901605E-2,-1.206696108E-1,3.515021503E-1
5.045517792E0,1.059287041E-1,-8.397471905E-2,3.690791428E-1
5.065557792E0,-1.470679324E-2,-7.891732454E-2,3.753730953E-1
5.085597792E0,-2.247101963E-1,-1.016230658E-1,3.386427164E-1
5.105637792E0,-3.275040388E-1,-9.238404036E-2,2.687861621E-1
5.125678792E0,-3.082419336E-1,-1.416632440E-2,2.150510848E-1
5.145718792E0,-1.148757190E-1,5.032723024E-2,1.189901754E-1
5.165758792E0,2.327640951E-1,2.415355667E-2,-3.401462361E-2
5.185798792E0,5.474732518E-1,-3.934610263E-2,-1.391948164E-1
5.205838792E0,6.770493388E-1,-7.442346215E-2,-2.372573018E-1
5.225878792E0,6.621719599E-1,-1.668567955E-1,-2.785466313E-1
5.245918792E0,5.138432384E-1,-1.944611520E-1,-2.945766747E-1
5.265959792E0,1.482603103E-1,-6.084640324E-2,-3.707187176E-1
5.285999792E0,-2.665948868E-1,1.452276111E-1,-4.984533191E-1
5.306039792E0,-5.489071608E-1,4.133406878E-1,-5.795113444E-1
5.326079792E0,-4.390825927E-1,5.162612200E-1,-6.175359488E-1
5.346119792E0,8.260945231E-2,2.753151655E-1,-6.202879548E-1
5.366159792E0,6.374461651E-1,6.633883715E-2,-5.627149940E-1
5.386199792E0,1.061647058E0,2.539706416E-2,-4.491511285E-1
5.406240792E0,1.204224467E0,1.737704873E-1,-4.283799231E-1
5.426280792E0,9.849346280E-1,2.280397266E-1,-3.268191218E-1
5.446320792E0,4.106644690E-1,1.315197498E-1,-1.677809805E-1
5.466360793E0,-3.226682842E-1,-4.937278479E-2,-2.440251596E-2
5.486400792E0,-9.438905716E-1,-1.493250728E-1,2.447374351E-2
5.506440792E0,-1.218648911E0,-2.876710519E-2,-3.881261498E-2
5.526480792E0,-1.122091651E0,2.195351273E-1,-1.892114431E-1
5.546521792E0,-7.500073314E-1,2.698227763E-1,-3.242651224E-1
5.566561792E0,-2.934186161E-1,2.015805840E-1,-4.356801808E-1
5.586601792E0,3.073260561E-2,2.429316938E-1,-4.022251368E-1
5.606641792E0,2.155423909E-1,3.063386977E-1,-2.802235186E-1
5.626681793E0,3.259420097E-1,2.964792848E-1,-1.612425745E-1
5.646721792E0,3.555214405E-1,2.590152025E-1,-7.501059026E-2
5.666761792E0,3.778717220E-1,1.779358834E-1,-6.418208778E-2
5.686801792E0,3.838053048E-1,9.888204187E-2,-7.625018805E-2
5.706842792E0,3.809700012E-1,5.969494581E-3,-1.171211433E-2
5.726882792E0,3.743755817E-1,-1.103265658E-1,1.213281378E-1
5.746922792E0,3.293493688E-1,-2.427570373E-1,2.346749157E-1
5.766962792E0,1.644560248E-1,-3.346675038E-1,2.291451246E-1
5.787002792E0,-2.302863896E-1,-3.197506964E-1,2.631361485E-1
5.807042792E0,-6.332482100E-1,-4.721752405E-1,3.904869854E-1
5.827082792E0,-7.622340918E-1,-7.430579066E-1,4.162891805E-1
5.847123792E0,-8.540452123E-1,-6.337806582E-1,3.892996609E-1
5.867163792E0,-7.076936960E-1,-3.273895383E-1,3.427939117E-1
5.887203792E0,-5.423318222E-2,-9.435504675E-2,3.283401430E-1
5.907243792E0,7.608777285E-1,1.315411478E-1,4.048005939E-1
5.927286875E0,1.245467663E0,2.498237193E-1,4.982195497E-1
5.947326875E0,1.187447071E0,6.191530824E-1,6.468810439E-1
5.967366875E0,6.373819709E-1,8.947795630E-1,7.921010852E-1
5.987407875E0,7.367759198E-2,7.538284063E-1,8.352738023E-1
6.007447875E0,-2.697890401E-1,3.949532211E-1,8.342970610E-1
6.027487876E0,-4.814150631E-1,1.320513338E-1,8.441368937E-1
6.047527876E0,-6.334542632E-1,1.364829093E-1,8.811856508E-1
